symbol,chain,protocol,liqPrice,collateralValue,collateralAmount,owner,timestamp
ETH,ethereum,aave-v2,1592.2058294530614,1.5331918604651165,0.000962935716038537,0x0ba84e8949c98fd6657a89b78da5c95dd0c2aba7,1678938049
ETH,ethereum,aave-v2,628.4646614964195,682.8406818636269,1.0865220014721817,0x0ba92342b2c7427e0c46454d860bad022febfaf7,1678938049
ETH,ethereum,aave-v2,996.9211946381179,51540.82576279069,51.7,0x0bac20c7be874fab3f7701fc348d4103c4d35bc6,1678938049
ETH,ethereum,aave-v2,460.362701175385,0.003787510726001164,0.000008227231955002,0x0bc42c2a7ede0fe09680de85ab0251ef4f837a17,1678938049
ETH,ethereum,aave-v2,538.4065259401193,26.920326297005964,0.05,0x0bc71bb95cc09743e22b1db6c282cdc295ea1989,1678938049
ETH,ethereum,aave-v2,594.1845621060081,475347.97842209303,800.0005532578722,0x0bcf9c69c930ff32a372f8d66c3466dc87bc59cb,1678938049
ETH,ethereum,aave-v2,868.3100494332174,2924.401159302325,3.3679227382099346,0x0bd42f3be2bd3c0880f781a9cbbb90abaa623278,1678938049
ETH,ethereum,aave-v2,891.3150663026377,154074.7126587273,172.8622329900263,0x0be145da892891e214fa12e8b47f53922b0a60e9,1678938049
ETH,ethereum,aave-v2,58.1240938289561,58.1240938289561,1,0x0be2bc95ea604a5ac4ecce0f8570fe58bc9c320a,1678938049
ETH,ethereum,aave-v2,153.52900467990185,248.2312976744186,1.616836494133242,0x0bf5c834565dd751947481fe2becbb20aca4c8b4,1678938049
ETH,ethereum,aave-v2,306.6795990362515,6.133593527777112,0.020000005044522318,0x0bf84a7aee6408a627153aed65e1fb7cb8a115e5,1678938049
ETH,ethereum,aave-v2,799.8983535326839,551.9298639375519,0.69,0x0c0754704756721aed2a2105009598349a4af41c,1678938049
ETH,ethereum,aave-v2,919.991246854112,142961.41359767437,155.3943193335018,0x0c0abec98df2f8787ddb83759e30524e15406595,1678938049
ETH,ethereum,aave-v2,999.0055240767474,8498.773887814019,8.507234127327118,0x0c1fe07affc15d8eccef6bd1c8bf05a007cb220c,1678938049
ETH,ethereum,aave-v2,0.03918389149882067,0.000012577369169297776,0.000320983156297182,0x0c29124af83b48a009194bf481616fe031888712,1678938049
ETH,ethereum,aave-v2,128.7356218692702,32.22621729651162,0.2503286722709666,0x0c4bef84b07dc0d84ebc414b24cf7acce24261ba,1678938049
ETH,ethereum,aave-v2,877.4261093698652,14038.817749917844,16,0x0c6c06b8997ed0bd8edb7610ea92f4b2e4143f87,1678938049
ETH,ethereum,aave-v2,34.31368722569732,0.7598317997258822,0.022143694285260276,0x0c7befa253d0f5ed8d34802274b963f2bd0adfbc,1678938049
ETH,ethereum,aave-v2,841.9663384650254,28709.29617287349,34.097914443008406,0x0ca634bc2b591b557a6ffb39d8b8718e7f36dafd,1678938049
ETH,ethereum,aave-v2,0.00004095246970089906,4.095246970089906e-7,0.01,0x0cc9f8bf74e6228c96384cbc961f8e6f483e8997,1678938049
ETH,ethereum,aave-v2,595.4000951403169,16385796.280866165,27520.647736887837,0x0cd420966fce68bad79cd82c9a360636cf898c1e,1678938049
ETH,ethereum,aave-v2,0.015235242604733247,0.00008117987225048442,0.005328426619557976,0x0cda9532b490018ea91c723c40a883b12c3c9e4f,1678938049
ETH,ethereum,aave-v2,1264.7866076151888,0.0048651162790697665,0.000003846590602539,0x0d1ba01d6f5ea78b6e936a760d024e36b7884cd8,1678938049
ETH,ethereum,aave-v2,560.9708212172361,1458.524135164814,2.6,0x0d423d2803da6a58e639bb0d4818bba74dad067b,1678938049
ETH,ethereum,aave-v2,906.936564463792,0.00023966022181225362,2.64252463957e-7,0x0d67d6aab7dab14da3b72ca70e0b83b74ad7e88f,1678938049
